,player_name,result_type,result_contest,result_zone,0 pts,2 pts,3 pts
164,Draymond Green,Catch & Shoot,Poor,Mid-Left Midrange,0.8116300847522993,0.03199258215865801,0.15637733308904272
165,Draymond Green,Catch & Shoot,Plus,Rim,0.8267219140587218,0.06915444099191806,0.10412364494936015
166,Draymond Green,Catch & Shoot,Plus,Right Corner 3,0.8505835674188935,0.0032050071389228274,0.1462114254421837
167,Draymond Green,Catch & Shoot,Plus,Mid-Left Above Break 3,0.7039165081017135,0.0029336307329485617,0.29314986116533787
168,Draymond Green,Catch & Shoot,Plus,Mid-Right Above Break 3,0.8058483416172392,0.0029622044007027934,0.19118945398205808
169,Draymond Green,Catch & Shoot,Plus,Right Above Break 3,0.8253732100074511,0.002675892397238284,0.1719508975953105
170,Draymond Green,Catch & Shoot,Plus,Left Corner 3,0.8232590064507539,0.00334580007263493,0.1733951934766111
171,Draymond Green,Catch & Shoot,Plus,Left Above Break 3,0.7664350245799936,0.002602352117414955,0.23096262330259157
172,Draymond Green,Catch & Shoot,Plus,Left Midrange,0.8180625876745907,0.039330665922376114,0.14260674640303314
173,Draymond Green,Catch & Shoot,Plus,Mid-Left Short Paint,0.7952815980031314,0.03153459430326097,0.1731838076936077
174,Draymond Green,Catch & Shoot,Plus,Right Short Mid,0.8296319856545573,0.031761451191885934,0.13860656315355668
175,Draymond Green,Catch & Shoot,Plus,Mid-Left Midrange,0.8936507413236455,0.009090433260419506,0.09725882541593481
176,Draymond Green,Off-Movement,Average,Rim,0.5126261228304008,0.3814743802545878,0.1058994969150114
177,Draymond Green,Off-Movement,Average,Right Corner 3,0.7719038858184608,0.026213208793948516,0.2018829053875908
178,Draymond Green,Off-Movement,Average,Mid-Left Above Break 3,0.5762599252385441,0.024110413006939762,0.3996296617545161
179,Draymond Green,Off-Movement,Average,Mid-Right Above Break 3,0.7082630379228535,0.02417098357475232,0.26756597850239405
180,Draymond Green,Off-Movement,Average,Right Above Break 3,0.7372452213978045,0.021971326644152567,0.24078345195804296
181,Draymond Green,Off-Movement,Average,Left Corner 3,0.7304538712082088,0.02733016994249577,0.24221595884929542
182,Draymond Green,Off-Movement,Average,Left Above Break 3,0.6555023732504213,0.02147825774700038,0.3230193690025785
183,Draymond Green,Off-Movement,Average,Left Midrange,0.5861813260945535,0.2488201681664315,0.164998505739015
184,Draymond Green,Off-Movement,Average,Mid-Left Short Paint,0.5784304828058782,0.21095601244112583,0.21061350475299606
185,Draymond Green,Off-Movement,Average,Right Short Mid,0.6195005245574345,0.2136888229392726,0.1668106525032928
186,Draymond Green,Off-Movement,Average,Mid-Left Midrange,0.8071035482823916,0.07173915133552865,0.12115730038207968
187,Draymond Green,Off-Movement,Open,Rim,0.5155159261364265,0.39148813999715915,0.09299593386641443
188,Draymond Green,Off-Movement,Open,Right Corner 3,0.8031982255012424,0.028755412868807693,0.16804636162994985
189,Draymond Green,Off-Movement,Open,Mid-Left Above Break 3,0.6304797401912324,0.027366695607193632,0.34215356420157395
190,Draymond Green,Off-Movement,Open,Mid-Right Above Break 3,0.7504034758136864,0.026872385493856787,0.2227241386924567
191,Draymond Green,Off-Movement,Open,Right Above Break 3,0.7755837001161379,0.024297413253640758,0.20011888663022134
192,Draymond Green,Off-Movement,Open,Left Corner 3,0.7685510121413898,0.030199789843314322,0.20124919801529603
193,Draymond Green,Off-Movement,Open,Left Above Break 3,0.7045551312905112,0.024076586037022785,0.271368282672466
194,Draymond Green,Off-Movement,Open,Left Midrange,0.5993190853423008,0.2638415192284826,0.1368393954292166
195,Draymond Green,Off-Movement,Open,Mid-Left Short Paint,0.6002411644156294,0.22627519172265448,0.17348364386171622
196,Draymond Green,Off-Movement,Open,Right Short Mid,0.6345504979401186,0.2266494209222588,0.1388000811376226
197,Draymond Green,Off-Movement,Open,Mid-Left Midrange,0.8186464601628132,0.07667716298964279,0.10467637684754409
198,Draymond Green,Off-Movement,Poor,Rim,0.6322482477974318,0.2539404525230421,0.11381129967952601
199,Draymond Green,Off-Movement,Poor,Right Corner 3,0.7894479983213918,0.014227489240505098,0.19632451243810317
200,Draymond Green,Off-Movement,Poor,Mid-Left Above Break 3,0.6003995495252374,0.012745718091030903,0.38685473238373175
201,Draymond Green,Off-Movement,Poor,Mid-Right Above Break 3,0.727423765933849,0.013005291667408625,0.2595709423987424
202,Draymond Green,Off-Movement,Poor,Right Above Break 3,0.7547147997379808,0.011839430336292886,0.2334457699257261
203,Draymond Green,Off-Movement,Poor,Left Corner 3,0.7500610375240849,0.014760177532200044,0.23517878494371497
204,Draymond Green,Off-Movement,Poor,Left Above Break 3,0.6762228534800061,0.011435452771979928,0.31234169374801407
205,Draymond Green,Off-Movement,Poor,Left Midrange,0.6727904611308857,0.15273552011151878,0.17447401875759544
206,Draymond Green,Off-Movement,Poor,Mid-Left Short Paint,0.6547719090852965,0.12600673959114647,0.21922135132355702
207,Draymond Green,Off-Movement,Poor,Right Short Mid,0.6987168298319381,0.1282521174584999,0.17303105270956204
208,Draymond Green,Off-Movement,Poor,Mid-Left Midrange,0.8400132287462935,0.04018002082659241,0.11980675042711406
209,Draymond Green,Off-Movement,Plus,Rim,0.8315326530831907,0.08298474634135494,0.08548260057545432
210,Draymond Green,Off-Movement,Plus,Right Corner 3,0.88112632669203,0.004149440962183953,0.11472423234578608
211,Draymond Green,Off-Movement,Plus,Mid-Left Above Break 3,0.7739856595208572,0.003967477362538605,0.22204686311660438
212,Draymond Green,Off-Movement,Plus,Mid-Right Above Break 3,0.8506156961960942,0.0038851251979036285,0.14549917860600214
213,Draymond Green,Off-Movement,Plus,Right Above Break 3,0.864370675713255,0.003489999053936127,0.13213932523280897
214,Draymond Green,Off-Movement,Plus,Left Corner 3,0.8625604906543816,0.004360471300041395,0.1330790380455771
215,Draymond Green,Off-Movement,Plus,Left Above Break 3,0.8223915979318827,0.003448788193736905,0.17415961387438042
216,Draymond Green,Off-Movement,Plus,Left Midrange,0.8398121269722623,0.04941526629987244,0.11077260672786515
217,Draymond Green,Off-Movement,Plus,Mid-Left Short Paint,0.8286336628290896,0.04004018322495033,0.13132615394596014
218,Draymond Green,Off-Movement,Plus,Right Short Mid,0.8517482357802699,0.039857641133001484,0.10839412308672869
219,Draymond Green,Off-Movement,Plus,Mid-Left Midrange,0.9055445748502431,0.011536586817339453,0.08291883833241755
220,Draymond Green,1-2D Pull-Up,Average,Rim,0.2840941684703569,0.6187581682596004,0.09714766327004261
221,Draymond Green,1-2D Pull-Up,Average,Right Corner 3,0.6675112506497877,0.06940122793443683,0.2630875214157756
222,Draymond Green,1-2D Pull-Up,Average,Mid-Left Above Break 3,0.44783015561823286,0.06326604875702797,0.48890379562473907
223,Draymond Green,1-2D Pull-Up,Average,Mid-Right Above Break 3,0.5917524782821451,0.06370052584383852,0.3445469958740165
